,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
italy,586506955.0,2523670703.0,2326971256.0,994697367.0,628984725.0,329111987.0,602858401.0,706657382.0,1293251107.0,53726451.0,146567393.0,10329908691.0,11488642447.0,1351577330.0,1276395249.0,13126304.0,484112422.0,561370732.0,279104427.0,0.0,585022843.0,72793483.0,326628251.0,114116748.0,145371812.0,4137941864.0,120125176.0,192348268.0,2257247749.0,524509616.0,216664615.0,240578559.0,847752954.0,5885876237.0,1036443297.0,1341197512.0,728864542.0,3261201836.0,2829562931.0
japan,4194904497.0,81763277.0,235317213.0,1709993195.0,2772277147.0,1662722763.0,9400696468.0,85697812.0,714196517.0,3932277.0,21471038.0,663088069.0,510625171.0,15480739.0,88074537.0,137698633.0,707743767.0,152312753.0,102579516.0,657852357.0,0.0,6010750.0,13054039.0,175461.0,1126848111.0,710277092.0,1385744097.0,964750325.0,73032522.0,65640629.0,1664992702.0,4341519.0,158344.0,815788563.0,20974101.0,85551548.0,191515714.0,233025154.0,14095879240.0
latvia,1413801.0,9196572.0,45411686.0,2936126.0,4330089.0,1681621.0,18167260.0,37095612.0,161062089.0,492257980.0,51933497.0,25875715.0,229505622.0,10273065.0,14131352.0,8066864.0,6204775.0,21628493.0,7318778.0,68558297.0,5306286.0,0.0,1044548340.0,8576901.0,1836339.0,187841115.0,335227.0,58399966.0,320475550.0,4504525.0,1585627.0,13105153.0,2080307.0,153939581.0,137234775.0,490920.0,26065461.0,51425847.0,13929695.0
lithuania,2426618.0,51046112.0,209673847.0,2223937.0,9509583.0,14805911.0,27995656.0,67747531.0,158163800.0,369144015.0,65335180.0,145483607.0,708710925.0,27350473.0,66984333.0,5502419.0,27476033.0,20660735.0,12028125.0,349633201.0,11084485.0,981044863.0,0.0,450234.0,421680.0,443749601.0,432837.0,104843587.0,1015269188.0,20837816.0,7095215.0,21835268.0,17253478.0,248303614.0,427304467.0,8981464.0,49870781.0,222233020.0,79834353.0
luxembourg,4732562.0,29406316.0,707906443.0,3313574.0,5454796.0,2179723.0,6793030.0,11426341.0,8944570.0,723147.0,2235320.0,722246369.0,831094161.0,9634846.0,5401723.0,4983168.0,8821208.0,6451313.0,1214911.0,125893368.0,1757600.0,170709.0,1226545.0,7312434.0,1074606.0,186211681.0,3065886.0,20758910.0,21940180.0,32878184.0,107965.0,4851090.0,499611.0,48346004.0,6276814.0,18812909.0,2571712.0,33236144.0,84413970.0
mexico,51144958.0,7019219.0,129643566.0,359733206.0,1671149622.0,522000830.0,745154764.0,7225792.0,46273872.0,892931.0,5861750.0,164012503.0,252501642.0,15283671.0,3639466.0,712718.0,30802913.0,19932494.0,20262814.0,183817808.0,918152159.0,1641730.0,1955374.0,2.0,0.0,387332411.0,180787412.0,16691624.0,36972706.0,19719367.0,131339224.0,774442.0,1220518.0,442113891.0,13942723.0,51491744.0,61410754.0,122979321.0,36171666615.0
netherlands,550759531.0,1273835503.0,16726856419.0,2640504621.0,243188028.0,638744022.0,3176612278.0,805420775.0,2202482821.0,137725594.0,604679917.0,9847757165.0,28907617839.0,1013078763.0,474299267.0,174467342.0,526505763.0,1847037632.0,354399394.0,4041543925.0,710466134.0,188812274.0,378028950.0,185704919.0,374316889.0,0.0,378820217.0,810145988.0,3374896742.0,587335293.0,380970725.0,242023754.0,128137671.0,4207101743.0,1818585364.0,919976516.0,911910631.0,8756164843.0,2511103171.0
new zealand,3450097233.0,16318712.0,164706260.0,57428138.0,337125562.0,117875256.0,6073620453.0,8129130.0,89235177.0,2584532.0,24309703.0,185407199.0,456407149.0,55845354.0,2167638.0,205595.0,106557721.0,20184701.0,5855928.0,100203788.0,1299734935.0,2143995.0,2164027.0,138802.0,174529109.0,461483597.0,44717963.0,14147615.0,50363932.0,24014983.0,547421844.0,488087.0,1641782.0,136795539.0,40071523.0,82383304.0,34329927.0,539667142.0,2481707613.0
norway,58341667.0,29989550.0,273701986.0,494335624.0,119437383.0,32659071.0,585755684.0,87570970.0,1624027376.0,63119978.0,271810396.0,1160438821.0,854732703.0,68498183.0,19695337.0,237718297.0,109179696.0,60869572.0,150054195.0,769199701.0,550494991.0,100176012.0,423369020.0,10364069.0,29353163.0,1021019091.0,21196009.0,0.0,1457505667.0,440801042.0,348577664.0,7703623.0,6836664.0,955885654.0,1104423110.0,91300162.0,109859495.0,1112849284.0,926865608.0
poland,76633339.0,608955628.0,1349447636.0,371303593.0,145626744.0,126688034.0,415120639.0,1913378958.0,1515292670.0,183754654.0,202417849.0,2153800136.0,10916830768.0,360895866.0,989427359.0,90403489.0,125429694.0,385285020.0,258387953.0,2178563260.0,44239013.0,326731161.0,897241076.0,14037918.0,53000575.0,2994224664.0,51922485.0,1321343437.0,0.0,254733316.0,34807492.0,1064700810.0,157616090.0,1786406143.0,936373135.0,178178089.0,441315541.0,3306797774.0,785540072.0
portugal,11292028.0,33822393.0,379134809.0,459140997.0,108726353.0,54889398.0,156082671.0,33062321.0,155112159.0,6982281.0,13025803.0,1381428156.0,846557117.0,110790596.0,26049189.0,18626549.0,88707294.0,120269158.0,146593823.0,559039510.0,59506577.0,3017037.0,11019795.0,35662553.0,34260913.0,811033129.0,25452256.0,7373764.0,265282506.0,0.0,16182984.0,4656252.0,6221689.0,7386400137.0,323277351.0,56854026.0,31639357.0,503569205.0,212889980.0
rep. of korea,2522053217.0,93690230.0,152316180.0,1187695348.0,611844305.0,528742692.0,4587738085.0,5520253.0,125110400.0,3729831.0,23497983.0,419837667.0,714407709.0,9454575.0,15698702.0,15052679.0,275977623.0,47192799.0,37169695.0,287652122.0,1717686439.0,1970344.0,12292873.0,22834.0,150425222.0,377337807.0,572198398.0,416218879.0,38586292.0,27780862.0,0.0,1239066.0,545446.0,425751228.0,18944232.0,72185327.0,81789627.0,159576107.0,8517886001.0
slovakia,2633494.0,395252115.0,113425942.0,19844211.0,10303633.0,3063045.0,24133165.0,1542875072.0,33036328.0,6086218.0,26903009.0,99168835.0,889565295.0,35951364.0,859848752.0,1565024.0,7041376.0,16995245.0,3099505.0,255052473.0,1542875.0,9765304.0,21377469.0,691684.0,8221011.0,196521936.0,545452.0,6147384.0,979280017.0,5514670.0,2310790.0,65002330.0,34878798.0,210305822.0,66779344.0,36667528.0,50746087.0,83789552.0,23147953.0
slovenia,2213215.0,446522286.0,50291445.0,199838579.0,3187708.0,5268937.0,20634814.0,69982496.0,24188133.0,853085.0,3254515.0,52665064.0,392869869.0,25076849.0,215433241.0,176322.0,14136982.0,2721533.0,13622891.0,654807594.0,2047710.0,1703632.0,8760736.0,2946850.0,1099300.0,101894807.0,1383825.0,7745279.0,127054841.0,3788812.0,1937890.0,55057362.0,4239482.0,106379306.0,22855290.0,43916475.0,15734373.0,50201045.0,15655901.0
spain,133245040.0,491289201.0,1893906577.0,1312995950.0,444482840.0,537439445.0,1689017750.0,548733520.0,916298105.0,90467772.0,213352238.0,12479997206.0,8021589021.0,519993962.0,368357938.0,160322336.0,336342225.0,505407442.0,145081438.0,5793430031.0,779125499.0,136498237.0,228916291.0,49350520.0,434257019.0,3982129471.0,223809279.0,400509366.0,1642258104.0,5874145269.0,488933750.0,166839356.0,94764416.0,0.0,894214307.0,549610844.0,361811296.0,4814423811.0,2670046769.0
sweden,26001893.0,92388642.0,562624886.0,136304095.0,66270290.0,28322476.0,188216174.0,149533558.0,2640355062.0,133420920.0,1041549332.0,1290814933.0,1953671555.0,103618491.0,57420791.0,43848645.0,34316784.0,225242865.0,17848018.0,1017488656.0,32366646.0,119026966.0,394906867.0,5102631.0,13077152.0,1945419930.0,38204646.0,5874333085.0,1528237394.0,337490658.0,16569585.0,70032811.0,20715527.0,1110774928.0,0.0,93970378.0,100256684.0,791956654.0,220351838.0
switzerland,239928991.0,588911319.0,346086232.0,421525961.0,236496522.0,54765156.0,320760675.0,58737072.0,120233814.0,11285821.0,29277275.0,2071712851.0,3027282567.0,77070108.0,133029651.0,21783074.0,118992025.0,104048722.0,94067806.0,1721631553.0,83832662.0,1113197.0,11915140.0,10471150.0,69875499.0,857578261.0,92575072.0,107551578.0,186574058.0,120346340.0,59138957.0,17255640.0,35162342.0,1027457461.0,93491287.0,0.0,165242591.0,543569598.0,716750368.0
turkey,207285986.0,155187096.0,212902709.0,847753636.0,292972451.0,62530326.0,197365665.0,205964069.0,78813383.0,9176503.0,13214625.0,486457355.0,1563130824.0,186819325.0,186265134.0,12856034.0,153714794.0,117934398.0,249922619.0,843330641.0,161259528.0,36717151.0,93581349.0,23339417.0,51665983.0,780130724.0,20884228.0,107141929.0,444223077.0,29619714.0,62805983.0,61958596.0,13303860.0,349069807.0,85206583.0,153001409.0,0.0,581656943.0,1190753964.0
united kingdom,450328781.0,256360929.0,2615707058.0,498420694.0,541995890.0,85212255.0,704115636.0,286465648.0,1568127780.0,25289211.0,99207464.0,3904937878.0,4903503541.0,268473478.0,248550509.0,121910160.0,293776728.0,8381901238.0,80766698.0,2137199171.0,163603680.0,62314353.0,153871039.0,9927610.0,50482207.0,5579078321.0,433727169.0,229416688.0,2224298763.0,294567342.0,122397971.0,71335636.0,43400583.0,1851939775.0,371694266.0,166177523.0,266580737.0,5375780.0,1286390811.0
usa,3862716237.0,127313704.0,1057771855.0,3345238821.0,47767704393.0,6090597092.0,11480486564.0,35213047.0,577486378.0,65290140.0,48193038.0,1563543589.0,2762155972.0,457129846.0,69611433.0,285703711.0,5035911887.0,813531863.0,901373337.0,2879491601.0,13058790043.0,26201906.0,105001234.0,8139545.0,38107059240.0,2779296769.0,2510186642.0,1131877151.0,677551637.0,176106142.0,8254037848.0,3989021.0,13057179.0,2668300971.0,205655816.0,662795088.0,1420693880.0,2218490676.0,0.0
