,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
finland,75621415.0,620124958.0,1297201450.0,616810829.0,654821092.0,265387365.0,3770413466.0,975601047.0,1503189244.0,1562150707.0,0.0,1952750524.0,10155036473.0,74730676.0,412617396.0,12166729.0,300798777.0,478510377.0,67197374.0,1618041580.0,769725626.0,231073183.0,309193426.0,74150352.0,244569714.0,2838792226.0,32049226.0,2123332544.0,1698293610.0,309701478.0,862727240.0,294520094.0,113081591.0,1189313805.0,7211320715.0,564408442.0,548517308.0,1609954157.0,2032535243.0
france,1167886962.0,6229106200.0,42844923644.0,3346604972.0,3178569764.0,1254929384.0,37840066385.0,8013545589.0,2934352774.0,367848050.0,2892476016.0,0.0,92255487334.0,1116832209.0,4416728055.0,354126750.0,4830000323.0,6802535772.0,1225237470.0,39965256592.0,10013386745.0,214178456.0,683021744.0,1626078461.0,2158659045.0,25967247521.0,349038671.0,4316016774.0,10377857551.0,5892688476.0,4224607615.0,5144053753.0,1834420236.0,38116807230.0,7254011528.0,11628058970.0,7536905448.0,20755323674.0,36646041913.0
germany,2242915807.0,40167398972.0,48289852301.0,8200692847.0,4777819560.0,1510366441.0,91146148709.0,45266200097.0,11806478507.0,646759077.0,9263381399.0,65065443126.0,0.0,1823947558.0,27638329785.0,560355413.0,7233449767.0,14288490965.0,1776835890.0,56257896899.0,23463992346.0,798611697.0,1549289678.0,3298101765.0,7981834781.0,89533539982.0,785994062.0,8160021587.0,48518131979.0,5600311176.0,13333052701.0,14365987005.0,6285666732.0,34022248990.0,16284248479.0,41611303780.0,13670211359.0,34723713236.0,64978613257.0
greece,18240474.0,430231602.0,1527604585.0,129134127.0,100291910.0,49622213.0,3013408206.0,392929006.0,547464899.0,17108243.0,173639956.0,2123204693.0,5824208883.0,0.0,487284701.0,1284409.0,413494525.0,583158190.0,633711482.0,3936742515.0,488884552.0,12859287.0,29379224.0,47159425.0,27667176.0,2727889802.0,52057656.0,93062998.0,709313416.0,142993452.0,1153291900.0,224918339.0,247734021.0,1797002232.0,473413182.0,405991072.0,1925066906.0,1192184240.0,699427787.0
hungary,47685244.0,6262320657.0,2563869074.0,164192826.0,62422344.0,9818469.0,5305027147.0,5249197585.0,651640715.0,46394639.0,323765880.0,3899311459.0,26660871572.0,120425423.0,0.0,49221456.0,431886302.0,472911468.0,191780726.0,4925062374.0,1441367580.0,78958046.0,161491528.0,75416021.0,175113016.0,5519672916.0,4943264.0,24676119.0,5613641762.0,188413395.0,2041713342.0,5132843313.0,1622917838.0,1656738023.0,887154478.0,614322689.0,877661468.0,1878311820.0,1763746093.0
iceland,336554146.0,29837334.0,80397539.0,220204562.0,122291995.0,5445493.0,515645746.0,58472698.0,404055714.0,39025122.0,69612699.0,182959800.0,597820715.0,8028080.0,26954933.0,0.0,16364284.0,34682584.0,18810437.0,175072766.0,141500876.0,37814640.0,52931777.0,7070878.0,15709705.0,447281829.0,4080899.0,855035873.0,140626414.0,13153777.0,73023777.0,35531237.0,5799854.0,109903017.0,282920138.0,54398822.0,44507741.0,350678770.0,590393744.0
india,13455596346.0,619570558.0,9209201491.0,3584468440.0,3390948240.0,1642800682.0,67324839744.0,324614148.0,468323926.0,77851659.0,870838710.0,3156437758.0,11978356204.0,129156179.0,226756514.0,9719231.0,0.0,357668522.0,1918334411.0,4725306943.0,11503925623.0,106821752.0,160823258.0,119755285.0,4923639881.0,3209766895.0,622743327.0,428739115.0,753505538.0,125935243.0,15708003498.0,62334945.0,186660144.0,1431905595.0,1274108608.0,2096226441.0,1943322538.0,5751805103.0,28313832687.0
ireland,83994161.0,268740169.0,1713001384.0,285343653.0,589473658.0,23273712.0,4466278278.0,815828917.0,501588377.0,16260063.0,158308564.0,13052305553.0,11648437848.0,72277300.0,400969554.0,15246302.0,473513389.0,0.0,64852357.0,1487203317.0,1562548069.0,51698387.0,93392217.0,71132677.0,173019497.0,2921293680.0,31356986.0,1161248026.0,621371740.0,171993467.0,971950489.0,58101928.0,26516623.0,1467291703.0,730540161.0,689927086.0,557272594.0,18684852597.0,17020279816.0
israel,166905000.0,365579000.0,2995002000.0,347279000.0,303857000.0,167235000.0,7634155000.0,865831000.0,180482000.0,14468000.0,259422000.0,1489912000.0,4186353000.0,388869000.0,423018000.0,2233000.0,1788187000.0,567637000.0,0.0,2432791000.0,2536820000.0,35032000.0,51484000.0,25140000.0,339992000.0,1309263000.0,18682000.0,197997000.0,584805000.0,241194000.0,1512246000.0,319577000.0,212070000.0,1407884000.0,370952000.0,1465750000.0,5568184000.0,1798964000.0,8891536000.0
italy,664010812.0,10164957198.0,19562739200.0,3695536512.0,1683651273.0,871594097.0,26217478787.0,6861862590.0,2578950782.0,147783715.0,1788335323.0,35593265524.0,73320866286.0,2820716937.0,5506742632.0,22631219.0,5621354399.0,4495667657.0,823999155.0,0.0,4099053923.0,162921856.0,541648863.0,572364450.0,901505605.0,22127822057.0,260906841.0,1654962069.0,9835230698.0,1612092267.0,4630400212.0,4428706693.0,3465675535.0,19993817638.0,4950817816.0,8339753554.0,9724626705.0,10932347768.0,16817672928.0
japan,45371211022.0,1583728304.0,2935507820.0,6768992130.0,11270399267.0,7191099237.0,127577371752.0,850293426.0,1917080869.0,95724005.0,1829795007.0,7613845381.0,22733037886.0,114599584.0,949878588.0,173647351.0,4866711241.0,5104439019.0,991201298.0,5795213626.0,0.0,63987080.0,56677488.0,82431932.0,5413803121.0,2855544264.0,2589542920.0,1800915574.0,788563506.0,190049422.0,28283773013.0,230192238.0,156579341.0,2585497335.0,2480072828.0,4124921241.0,541571160.0,6778069797.0,72129030043.0
latvia,1360099.0,150983756.0,252511213.0,7596820.0,866598313.0,1795046.0,458637368.0,198325912.0,308184186.0,1264538929.0,699021292.0,210395293.0,1589136520.0,12637306.0,174503832.0,11314373.0,79705303.0,49373119.0,12357732.0,321122718.0,27619368.0,0.0,2781702988.0,17878122.0,19008897.0,512052251.0,2547317.0,74373202.0,1264614198.0,17623667.0,21556551.0,148492988.0,36604516.0,169046108.0,466353336.0,99729035.0,78453439.0,232008337.0,279118753.0
lithuania,2300294.0,313386268.0,1010593498.0,17536994.0,33179142.0,14771605.0,750037116.0,581495105.0,493489775.0,921598101.0,809620331.0,975388488.0,3687165683.0,49826202.0,252962745.0,9284084.0,46109299.0,149449355.0,23502216.0,1290650249.0,50403137.0,2276654673.0,0.0,16258287.0,12877076.0,1589841358.0,11760662.0,482706907.0,3379171639.0,89050890.0,89313276.0,172385541.0,101934343.0,500948120.0,1249093349.0,60217069.0,182475309.0,828660859.0,435193741.0
luxembourg,6970027.0,125385210.0,5323656087.0,26530838.0,71245696.0,2187090.0,450452022.0,194347425.0,66214637.0,1709698.0,38785532.0,2458398803.0,4724666017.0,5831449.0,89992031.0,20963151.0,30490234.0,80981803.0,9011039.0,561956448.0,529922347.0,4262857.0,14551189.0,0.0,38105424.0,789199318.0,3090986.0,43184052.0,246364905.0,82978863.0,130317829.0,59877745.0,24136274.0,273206607.0,135098622.0,145087533.0,63899115.0,268273358.0,763865815.0
mexico,288435168.0,1701684618.0,1051012576.0,5650150589.0,9818223435.0,1593324957.0,68722724778.0,1268854859.0,522170373.0,155967666.0,562783497.0,3463087374.0,15988406360.0,121030701.0,1379750309.0,17291033.0,4663517911.0,1596872091.0,526167957.0,5498648226.0,15990048724.0,13271685.0,26251805.0,99612521.0,0.0,2306458434.0,271248901.0,175210495.0,885586652.0,496211192.0,14097696421.0,412673123.0,138773083.0,4644547944.0,970012643.0,1425987757.0,718801288.0,1772480482.0,193814153923.0
netherlands,1117793994.0,2896030416.0,45672642032.0,4234553134.0,1630435696.0,878170338.0,35197776188.0,5302939612.0,3474487253.0,278898962.0,4856469014.0,16257879560.0,73713820317.0,494617869.0,2677585292.0,1258907368.0,2974631431.0,4752214293.0,1752818109.0,9816047615.0,7726559497.0,600324529.0,823331908.0,1063886783.0,1988807516.0,0.0,445919013.0,9872058345.0,8160211398.0,1799568463.0,3857883287.0,1349904552.0,520413608.0,8815019765.0,6870611610.0,1945980898.0,2953020066.0,25520729283.0,31017371201.0
new zealand,4212430602.0,183396207.0,276011425.0,113932676.0,411948260.0,84668049.0,5914790294.0,132379568.0,142067002.0,4319924.0,110964391.0,678544813.0,2021707826.0,24781309.0,51770308.0,855219.0,396903188.0,138445679.0,86185673.0,704279960.0,2891083061.0,8592737.0,19795504.0,3578681.0,234464096.0,383329465.0,0.0,88139083.0,123428122.0,27724888.0,1886887527.0,45571022.0,23107806.0,294478063.0,226109517.0,173965855.0,118151664.0,1080339384.0,3822904917.0
norway,188839988.0,654716643.0,1188989102.0,1427116856.0,2022534933.0,100712752.0,5908916895.0,905597021.0,3716219984.0,399508814.0,1707947087.0,2421994384.0,8499457169.0,79214812.0,292267453.0,245340057.0,402039704.0,532407688.0,88655283.0,2237152056.0,1503043225.0,262622077.0,469356834.0,71959623.0,176841144.0,2801739775.0,31070795.0,0.0,2426032456.0,195607194.0,2349124948.0,412560145.0,155542670.0,1597519401.0,8855771806.0,811573661.0,533105322.0,4140805545.0,5935703155.0
poland,462515688.0,4060305459.0,6192828491.0,1648259675.0,445706907.0,129233400.0,21895250775.0,8122833970.0,2637002748.0,305611879.0,1906810168.0,8826861216.0,52351057973.0,538744474.0,3903550103.0,266707218.0,1438469529.0,1266992524.0,412105714.0,11808076750.0,3001030483.0,598156950.0,1981109220.0,491475295.0,660377375.0,8701451497.0,121555189.0,2920561209.0,0.0,836561610.0,4283898223.0,4348601612.0,898254453.0,5517988183.0,4778142864.0,1684204026.0,3633533393.0,5602156869.0,6591847146.0
portugal,30142955.0,443862842.0,2370518835.0,1302004184.0,254920653.0,63198002.0,2198606893.0,655371834.0,402647972.0,29132998.0,239858532.0,6204561128.0,12056460021.0,190877536.0,543370749.0,26179414.0,725186693.0,579630952.0,151803866.0,4176876625.0,439326427.0,11879031.0,62925754.0,81316941.0,185520349.0,4232157796.0,34303719.0,210316152.0,844983139.0,0.0,616188295.0,302281380.0,86433283.0,24832901065.0,855263893.0,346764495.0,1059904694.0,2104764303.0,1641584557.0
rep. of korea,20493576597.0,1691317326.0,1395161496.0,3819274585.0,5336148898.0,4423966905.0,90006995923.0,629711418.0,668388827.0,75111150.0,1310628153.0,4623626071.0,18167296700.0,586723730.0,586572769.0,17879261.0,5586007401.0,825379276.0,662528939.0,3626273653.0,48180777470.0,80879797.0,49068560.0,65729342.0,4715534481.0,6614433847.0,1350807288.0,1566377389.0,555234407.0,212463504.0,0.0,160462583.0,90613902.0,2188400901.0,1724695278.0,1660754223.0,1023338290.0,6056268845.0,52952439089.0
slovakia,9160250.0,2660340764.0,799136985.0,106796255.0,117090716.0,3349959.0,4247921439.0,8384021482.0,258099249.0,37315207.0,200529279.0,2622754041.0,15247636399.0,139308220.0,4060940661.0,7082888.0,161668453.0,241657169.0,55405978.0,2872935656.0,502459310.0,44162328.0,67984332.0,100846304.0,129430185.0,1232387748.0,6299122.0,76229509.0,4393125213.0,184900516.0,5103828218.0,0.0,387633597.0,1351362709.0,428566195.0,502327690.0,606074301.0,862481376.0,776282485.0
slovenia,11297183.0,2726553241.0,509082374.0,282893285.0,109175733.0,19013691.0,1732797233.0,815647811.0,98747175.0,12874731.0,107950725.0,1446544499.0,5331950690.0,226295858.0,873283980.0,1576824.0,349249852.0,130156589.0,130022632.0,4471432658.0,290820117.0,15233146.0,35423184.0,40776498.0,79693337.0,646328646.0,2384051.0,38444466.0,871268812.0,127983571.0,504947861.0,484314261.0,0.0,701931061.0,237617700.0,1011004069.0,689663776.0,573348606.0,965913031.0
spain,759189177.0,2284394648.0,7621379328.0,5662116943.0,1981184709.0,2034100358.0,19943452830.0,4655791078.0,1840703207.0,110392517.0,1356742393.0,36210683730.0,42046891579.0,788527377.0,2794476908.0,169906152.0,3425783705.0,3013236617.0,589326766.0,21075616043.0,4487757036.0,176232854.0,252826102.0,484909754.0,5373008572.0,12869040465.0,201431197.0,2362617878.0,5393268448.0,10913697908.0,3595144988.0,2268459013.0,568857100.0,0.0,3282466732.0,4204923568.0,5271791590.0,11386429194.0,13997213937.0
sweden,320704664.0,1676439707.0,6243189354.0,617666529.0,350678564.0,71682880.0,4692466292.0,2287788365.0,9064745229.0,1197812859.0,7050109288.0,5231703948.0,25554329900.0,149334925.0,1635613204.0,24964092.0,544536671.0,1396632436.0,141558453.0,4115781053.0,1577729469.0,824874372.0,900068872.0,327836309.0,98797700.0,13686177958.0,39346265.0,13992230804.0,5287626158.0,438114524.0,1029761392.0,967515097.0,286788036.0,1996855507.0,0.0,942722249.0,980048298.0,7051716924.0,3790037004.0
switzerland,262713663.0,7391000052.0,3643292079.0,572653049.0,1561938179.0,52397569.0,8957837895.0,2286467059.0,626140450.0,64851073.0,599861698.0,10632488924.0,47071318146.0,131316037.0,1072653089.0,27376696.0,1348564761.0,8539532588.0,511291698.0,13529014276.0,2722404400.0,37665208.0,118957713.0,206681242.0,588954843.0,4403911936.0,105320893.0,347270532.0,1891406303.0,722138543.0,622275875.0,923941045.0,433907971.0,4801458702.0,1096104185.0,0.0,919798721.0,6182239083.0,10321398693.0
turkey,680878809.0,1392117695.0,3448371779.0,3121122643.0,1088855764.0,342446235.0,17979435786.0,2492647024.0,753648706.0,198415660.0,951107356.0,6938689230.0,18223942275.0,2054453309.0,1254684049.0,26117429.0,7075942346.0,776528773.0,1650109188.0,8976220369.0,3787349894.0,162174343.0,390993601.0,145774298.0,532521454.0,3088960363.0,21036851.0,716778844.0,2916930267.0,575483214.0,6065936181.0,669378864.0,287270179.0,5186546549.0,1648079883.0,1425589252.0,0.0,5586510767.0,11012999537.0
united kingdom,1702320524.0,4372505300.0,30410624909.0,1895958741.0,4771203397.0,437221865.0,41352642048.0,6750226282.0,7672282486.0,223106290.0,3115519358.0,27860555880.0,79127429311.0,864601668.0,3263479380.0,572606891.0,6420726727.0,14825751503.0,1034541402.0,18312840685.0,11133944205.0,991002206.0,793519687.0,494533728.0,1504939084.0,47466928155.0,598537254.0,25258709396.0,11661086811.0,3329786743.0,4761379144.0,2811734758.0,424291775.0,16756408586.0,8716068649.0,4829541004.0,8296242224.0,0.0,47888919496.0
usa,7860122660.0,10832500691.0,15358868181.0,26929530342.0,287225075694.0,11201869117.0,388281581734.0,4048586476.0,7964160784.0,858870208.0,6917050945.0,35510235179.0,108668378549.0,1486489010.0,4224129989.0,346165936.0,46408060735.0,44145815752.0,18021264013.0,40058134553.0,130097712137.0,566097142.0,1040425780.0,444128104.0,294124620466.0,18670097392.0,3275761497.0,6448091293.0,6205613707.0,3003236805.0,70176698617.0,3951986063.0,736306544.0,14279518482.0,10289260677.0,26947489482.0,8470408338.0,45559201710.0,0.0
