,australia,austria,belgium,brazil,canada,chile,china,czechia,denmark,estonia,finland,france,germany,greece,hungary,iceland,india,ireland,israel,italy,japan,latvia,lithuania,luxembourg,mexico,netherlands,new zealand,norway,poland,portugal,rep. of korea,slovakia,slovenia,spain,sweden,switzerland,turkey,united kingdom,usa
germany,98546173.0,11288633162.0,12173625953.0,1476804333.0,692137552.0,1636961176.0,10024868866.0,7603601541.0,2001769843.0,118978854.0,4945867885.0,14540947140.0,0.0,658156475.0,2573055505.0,634356677.0,1891854159.0,420093797.0,304396268.0,16005388972.0,2047150076.0,201882228.0,144883105.0,2620631194.0,842241372.0,11349286097.0,52328502.0,1939561610.0,8287587183.0,1179783869.0,816652726.0,2419034056.0,1349951127.0,5172783292.0,6298249676.0,7459552435.0,2627125298.0,6658040569.0,4535299258.0
greece,17965020.0,235813843.0,314508044.0,24971771.0,56926077.0,107595994.0,1017757289.0,58859166.0,33306216.0,2731266.0,125677891.0,433641081.0,1222152129.0,0.0,36075233.0,0.0,192910244.0,1955502.0,32993400.0,2327384557.0,86201051.0,1849563.0,3430652.0,38846455.0,3542609.0,435460665.0,299811.0,101915734.0,116485693.0,71111791.0,134250018.0,39070614.0,36911583.0,523104698.0,133527250.0,30202695.0,940376748.0,148803864.0,122080988.0
hungary,630000.0,1420937000.0,286236000.0,18458000.0,12230000.0,0.0,219660000.0,827229000.0,96187000.0,5795000.0,200825000.0,507888000.0,4168356000.0,34705000.0,0.0,0.0,21892000.0,6188000.0,8269000.0,1243544000.0,142513000.0,11858000.0,7644000.0,54566000.0,5056000.0,539760000.0,366000.0,14704000.0,822221000.0,28166000.0,84771000.0,958627000.0,129766000.0,186890000.0,233027000.0,82417000.0,285086000.0,228928000.0,182593000.0
iceland,103873.0,6899777.0,18131467.0,452450.0,16662463.0,14321.0,64963737.0,6064504.0,101060403.0,3767924.0,20812313.0,19470650.0,119292863.0,572821.0,981933.0,0.0,5145308.0,929941.0,306649.0,35088420.0,6140419.0,21808317.0,17400935.0,7292170.0,4036283.0,49366573.0,342582.0,38739313.0,22486756.0,4041421.0,3026552.0,882775.0,979466.0,10054452.0,73347998.0,6016012.0,4954753.0,39917786.0,29732634.0
india,360590813.0,213488880.0,3942233185.0,142498703.0,328109559.0,35656155.0,6173799148.0,48914826.0,54701533.0,797809.0,223322709.0,537366399.0,1512548554.0,27864160.0,10328071.0,149384.0,0.0,7245075.0,544882545.0,803174785.0,1387175141.0,1694758.0,193663.0,6720227.0,335244304.0,182656967.0,26755266.0,138153855.0,73068791.0,14301879.0,2232514126.0,2251732.0,28776348.0,241253909.0,370058738.0,600711376.0,187671079.0,2380862739.0,1690697517.0
ireland,4998323.0,40483996.0,226437774.0,25498806.0,20834898.0,782528.0,491800004.0,15460650.0,79881242.0,627685.0,57275551.0,289726591.0,641448300.0,9741836.0,69418337.0,84313.0,89724850.0,0.0,9813447.0,247536849.0,32042806.0,19769968.0,5178702.0,40975194.0,2605548.0,164114730.0,2650601.0,58544457.0,71875020.0,81976343.0,36847518.0,1210516.0,10023420.0,249409484.0,182440815.0,40237712.0,114242568.0,3842247342.0,455530446.0
israel,62694000.0,92329000.0,3066484000.0,24482000.0,94818000.0,2224000.0,1008595000.0,23324000.0,10237000.0,1072000.0,78046000.0,202602000.0,511465000.0,62725000.0,11147000.0,10487000.0,1114903000.0,4045000.0,0.0,628890000.0,76779000.0,1375000.0,244000.0,123356000.0,4122000.0,128274000.0,13001000.0,10418000.0,27890000.0,59420000.0,103789000.0,7678000.0,23882000.0,189705000.0,130243000.0,1506370000.0,776490000.0,982888000.0,1695137000.0
italy,310083186.0,4009835762.0,3390093907.0,1236993139.0,319949532.0,2523727003.0,8822604011.0,1330460326.0,170756954.0,19007316.0,896831816.0,7605406555.0,13853936444.0,856609214.0,627739418.0,463703.0,1791687125.0,94571543.0,240580210.0,0.0,590051893.0,30173427.0,69733411.0,1007276297.0,133074937.0,3361154492.0,118312470.0,337462240.0,1325463133.0,470809323.0,958716456.0,694400490.0,943015772.0,4326820480.0,1919536590.0,1398273678.0,2081103407.0,2269336864.0,1944627779.0
japan,2731477658.0,363752036.0,434897038.0,1332639001.0,1031889860.0,569599500.0,18282013834.0,83163948.0,52099046.0,30838609.0,743376678.0,692632321.0,1528491652.0,11376196.0,19724045.0,8344874.0,970584459.0,21287498.0,158461521.0,584583100.0,0.0,1301570.0,2721759.0,28052838.0,312966604.0,136739845.0,765929567.0,504004773.0,43690237.0,26000273.0,6062564791.0,3187161.0,2270389.0,167254105.0,352692357.0,519749074.0,49523575.0,1197231129.0,4420939180.0
latvia,141424.0,43353559.0,44734148.0,4715894.0,2498282.0,474821.0,95924382.0,35320253.0,79329807.0,178369022.0,131250464.0,47648817.0,260840257.0,2277465.0,16617444.0,96.0,10537972.0,2464891.0,1380658.0,100046446.0,3640236.0,0.0,233947694.0,9286724.0,114044.0,55854800.0,352.0,37210781.0,253432324.0,10958495.0,10347681.0,20088879.0,2142264.0,23056708.0,145792845.0,4030851.0,14551980.0,39933436.0,10603614.0
lithuania,33658.0,54606233.0,63940770.0,11242520.0,1279342.0,4343.0,201336814.0,83361745.0,97773357.0,148593617.0,144983904.0,77611744.0,547955479.0,5473306.0,16619526.0,120147.0,12139259.0,3929149.0,1742898.0,178775346.0,7733579.0,322039299.0,0.0,10878986.0,36643.0,83061501.0,792.0,19847738.0,670453753.0,13235461.0,13994856.0,54447749.0,11353798.0,53155353.0,192481221.0,9827067.0,57156723.0,120214234.0,12005662.0
luxembourg,98901.0,83789919.0,887749089.0,79135844.0,5615451.0,781.0,38347778.0,104862708.0,3685597.0,131439.0,57816154.0,829002621.0,1265727590.0,1831626.0,6182321.0,4473666.0,13149924.0,916537.0,157079.0,95847647.0,11712070.0,181814.0,225106.0,0.0,462636.0,225352217.0,2814.0,35145060.0,294255412.0,7193769.0,2985828.0,7063820.0,18565330.0,63806768.0,33477603.0,21080250.0,46838304.0,156406548.0,51350983.0
mexico,53257319.0,184700501.0,163958541.0,1042583318.0,1606165737.0,1072826567.0,3068903436.0,53275730.0,19711205.0,1668319.0,139902146.0,452065161.0,1459567566.0,11597704.0,9837225.0,35569.0,327766837.0,27275241.0,53142962.0,1202839760.0,1672795896.0,99819.0,737923.0,28356849.0,0.0,310510010.0,3398691.0,12021164.0,28113742.0,79429898.0,937438260.0,8432278.0,10342449.0,676188857.0,194348960.0,86545047.0,44460339.0,523934100.0,24856086141.0
netherlands,29904414.0,670956612.0,6332945854.0,525281818.0,158794720.0,220772520.0,3484463156.0,466737242.0,333341014.0,21418603.0,2682342647.0,2510946668.0,11691482288.0,81902288.0,175118006.0,447229751.0,532494536.0,65853070.0,113272820.0,1981089674.0,387964641.0,33434888.0,29080734.0,837715528.0,30333198.0,0.0,11192605.0,1535059341.0,751183545.0,199393700.0,275649587.0,119128457.0,99644541.0,904244928.0,2028756970.0,241601728.0,551375795.0,1883902908.0,1102255025.0
new zealand,1147923674.0,17168293.0,33556183.0,7648783.0,28638422.0,4678973.0,765793149.0,9260785.0,27296807.0,117136.0,34794538.0,67876020.0,156625778.0,5526664.0,4077545.0,685051.0,72690290.0,1935393.0,14383224.0,132500334.0,245148089.0,692472.0,522711.0,4534493.0,6754840.0,24413750.0,0.0,9085845.0,4563800.0,7570000.0,213156936.0,2038014.0,1955139.0,26207744.0,32411101.0,12315576.0,13098540.0,78775240.0,217723796.0
norway,44045539.0,155044619.0,384647796.0,42522748.0,45675957.0,4534021.0,730027421.0,179501802.0,984720316.0,130474392.0,800835484.0,380983138.0,1778112882.0,13488191.0,39740402.0,34803531.0,101794815.0,23450097.0,13988995.0,583238296.0,183720053.0,101041498.0,127279666.0,36086927.0,7235360.0,716488820.0,2461987.0,0.0,549704157.0,55079414.0,77667513.0,73659002.0,12805130.0,163060566.0,2962130053.0,112175430.0,64022584.0,716800145.0,223284899.0
poland,3701674.0,1168866342.0,1302018828.0,138862696.0,67551227.0,33443123.0,2400873948.0,2031176078.0,514419886.0,87103482.0,788996186.0,1814545975.0,11572253285.0,85173719.0,641817002.0,33279962.0,326256845.0,25356696.0,46073251.0,3039039974.0,293402658.0,166414327.0,168918706.0,221671956.0,31426281.0,1023980136.0,4653798.0,371360969.0,0.0,137518939.0,484481561.0,1412507188.0,182134763.0,851844787.0,1214351265.0,220213131.0,667135741.0,772065444.0,444744109.0
portugal,1739897.0,160562440.0,405668911.0,168060635.0,68811484.0,3018674.0,540032706.0,69444920.0,90086231.0,4344195.0,86998756.0,806337291.0,1522832788.0,48702253.0,9218830.0,10438.0,217670492.0,7648682.0,7073496.0,1411125889.0,51172800.0,2865862.0,4123899.0,41266131.0,1478681.0,514432560.0,734592.0,515693907.0,51253882.0,0.0,68482324.0,19986682.0,14054888.0,6440652426.0,161439550.0,35418274.0,235686037.0,283955997.0,132059426.0
rep. of korea,1446547064.0,147172436.0,200313926.0,1449098774.0,330582105.0,1764344584.0,25065442693.0,67321465.0,41924592.0,13742436.0,193333504.0,778819701.0,1326373492.0,5392090.0,8843320.0,3822958.0,963565865.0,3678170.0,34826131.0,696143219.0,14990839780.0,13751682.0,2112215.0,42275671.0,206899940.0,192554252.0,38883079.0,330936165.0,50317748.0,11846802.0,0.0,2275084.0,9901571.0,170927582.0,355228008.0,186464804.0,53509038.0,748565297.0,2493643616.0
slovakia,9364745.0,660299555.0,273011216.0,38840709.0,8029502.0,1670262.0,386402453.0,1914073785.0,33948180.0,21009381.0,74703260.0,491293386.0,2570456994.0,27517372.0,485349126.0,5698920.0,37106180.0,1537405.0,8398270.0,833139954.0,41100651.0,21585579.0,15945048.0,64662185.0,1740174.0,109053088.0,28259.0,75556569.0,884687700.0,27823326.0,214751986.0,0.0,71864818.0,147693479.0,111238209.0,85561156.0,108706393.0,156117548.0,60935209.0
slovenia,206923.0,852184238.0,129170111.0,6090285.0,4488919.0,8646399.0,208185610.0,193760534.0,12150352.0,1189973.0,46775906.0,267717046.0,1232622014.0,19631039.0,135134853.0,1737190.0,34606032.0,823188.0,2407473.0,1455946912.0,22802041.0,3133924.0,491642.0,41538032.0,4451991.0,114106141.0,6246471.0,12285869.0,162180146.0,10176813.0,26038398.0,177847915.0,0.0,83774614.0,92662732.0,40362285.0,61600694.0,100034975.0,41404829.0
spain,137637341.0,674737340.0,1858776988.0,763250091.0,255939912.0,602680430.0,5200032847.0,385585224.0,152577041.0,6834848.0,1141971571.0,7047463547.0,7219437127.0,197385912.0,185379058.0,5220675.0,854765743.0,76985230.0,84600013.0,6580138565.0,346419348.0,7832701.0,14780283.0,313842697.0,126628056.0,1242095731.0,8041235.0,447259105.0,576176256.0,3639951797.0,590085741.0,144291065.0,82706441.0,0.0,865647602.0,206321457.0,1082505192.0,1623357210.0,1008257996.0
sweden,12277226.0,531140555.0,1015630760.0,32793921.0,40563386.0,72075842.0,1002173827.0,299488945.0,1358304986.0,209788174.0,2826004584.0,1365982389.0,4468597810.0,54910756.0,96156903.0,8610485.0,246162010.0,88422846.0,12383912.0,1006519789.0,232602240.0,81507179.0,139237960.0,213042642.0,9365601.0,965323521.0,1018060.0,2515822233.0,869425559.0,88969517.0,166089014.0,102097769.0,49441279.0,563039113.0,0.0,175794687.0,146432274.0,1759251275.0,372329141.0
switzerland,12010409.0,2124710319.0,1219918572.0,213366566.0,61122360.0,5447845.0,480127651.0,287550218.0,99573764.0,4413670.0,193819344.0,2241800936.0,10518095113.0,33604094.0,93411289.0,28472114.0,275883491.0,10057189.0,412006243.0,3247396769.0,1051965499.0,6264726.0,2459341.0,128882499.0,2858121.0,734698474.0,1221066.0,103126058.0,262179867.0,138601882.0,67092158.0,95107813.0,88556497.0,331439254.0,359845478.0,0.0,135675538.0,1060209687.0,1554278175.0
turkey,75389239.0,436557202.0,685430987.0,149627490.0,257143259.0,274371135.0,3654248045.0,200113099.0,42681373.0,3807273.0,446346339.0,1535442272.0,2724306152.0,196068162.0,46475349.0,167510.0,924878709.0,24838592.0,122581018.0,2359200947.0,394506053.0,2660218.0,6471018.0,71732926.0,8349014.0,317857211.0,5055736.0,106327239.0,218466707.0,75010053.0,854638438.0,360505357.0,78074179.0,973051444.0,416130634.0,212001049.0,0.0,549904697.0,655991903.0
united kingdom,984255759.0,970434772.0,4578132521.0,455235576.0,2511338634.0,65854979.0,8183250077.0,807615010.0,763219005.0,25396770.0,2031366661.0,5797541221.0,11074659586.0,201469270.0,374787432.0,55788467.0,1824461819.0,1302620701.0,600092306.0,4306135942.0,1359397618.0,129512462.0,48934760.0,405549354.0,112708192.0,3360046751.0,80228916.0,1286420314.0,1430972730.0,729909433.0,740132944.0,250643507.0,143371779.0,2788406099.0,2482292455.0,1144479323.0,1600859092.0,0.0,4492296862.0
usa,1707818933.0,1513980794.0,4514697422.0,6875263560.0,47504699522.0,3445725695.0,47609263821.0,652729023.0,306248472.0,52277252.0,1558751243.0,3259462674.0,9662469693.0,465247536.0,170382638.0,21984956.0,10459103857.0,137557819.0,10414565810.0,5434396953.0,9308599553.0,30234081.0,15692530.0,353775625.0,16158702187.0,1187215045.0,270944118.0,976331063.0,361312163.0,781288389.0,6772720097.0,76067590.0,109599053.0,1823436642.0,1739764440.0,1311710931.0,2201617716.0,4548774079.0,0.0
